id,host_id,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,availability_30,number_of_reviews,host_listing_count,20-29,30-39,40-49,50-59,60-69,70-79,80-84,85-89,90-94,95-100,price,price_log
699375,3543050,10011,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,11,52,1,0,0,0,0,0,0,0,0,0,1,229.0,5.43372200355424
13488,52751,10014,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,14,26,50,1,0,0,0,0,0,0,0,0,1,0,225.0,5.41610040220442
1228164,6695572,10003,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,5,30,2,1,0,0,0,0,0,0,1,0,0,0,335.0,5.814130531825066
704669,1434139,11217,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,13,21,1,0,0,0,0,0,0,0,0,1,0,145.0,4.976733742420574
62808,306150,11221,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3,30,28,1,0,0,0,0,0,0,0,1,0,0,80.0,4.382026634673881
2818530,3067970,10009,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,1,11,8,1,0,0,0,0,0,0,0,0,0,1,80.0,4.382026634673881
4718747,3169815,10036,Apartment,Entire home/apt,5,1.5,2.0,2.0,Real Bed,1,23,1,1,0,0,0,0,0,0,0,0,0,1,250.0,5.521460917862246
176121,841992,11225,House,Entire home/apt,16,2.5,3.0,11.0,Real Bed,3,29,14,1,0,0,0,0,0,0,0,0,1,0,198.0,5.288267030694535
3835681,3339701,11105,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,17,12,8,0,0,0,0,0,0,1,0,0,0,45.0,3.8066624897703196
2098328,4036330,10036,Apartment,Entire home/apt,2,2.0,1.0,1.0,Real Bed,3,16,7,1,0,0,0,0,0,0,0,0,0,1,250.0,5.521460917862246
1115472,6077308,10012,Apartment,Private room,1,1.5,1.0,1.0,Real Bed,3,30,27,2,0,0,0,0,0,0,0,0,0,1,159.0,5.0689042022202315
3212765,11837926,10019,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,7,30,1,4,0,0,0,0,0,0,0,0,0,1,125.0,4.8283137373023015
3779523,576387,10012,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,4,9,2,2,0,0,0,0,0,0,1,0,0,0,325.0,5.783825182329737
4392664,22333509,11215,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,1,2,1,1,0,0,0,0,0,0,1,0,0,0,150.0,5.0106352940962555
591617,2420514,11222,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,24,106,2,0,0,0,0,0,0,0,0,1,0,70.0,4.248495242049359
1975168,1351409,11249,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3,30,3,1,0,0,0,0,0,0,0,0,0,1,85.0,4.442651256490317
2295898,6949955,11205,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,0,2,1,0,0,0,0,0,0,0,0,0,1,125.0,4.8283137373023015
4393519,6032373,10019,Apartment,Entire home/apt,2,2.0,1.0,1.0,Real Bed,2,0,1,1,0,0,0,0,0,0,0,0,0,1,200.0,5.298317366548036
4393628,21228368,11375,House,Private room,3,0.5,1.0,1.0,Real Bed,1,26,1,5,0,0,0,0,0,0,0,0,0,1,40.0,3.6888794541139363
2935456,10395636,10023,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,29,18,1,0,0,0,0,0,0,0,0,0,1,160.0,5.075173815233827
4531505,23494096,11221,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,1,11,6,4,0,0,0,0,0,0,0,0,1,0,29.0,3.367295829986474
3476195,4646481,10002,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,3,26,2,1,0,0,0,0,0,0,0,0,0,1,100.0,4.605170185988092
2893165,14787030,10009,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,1,0,1,1,0,0,0,0,0,0,0,0,0,1,140.0,4.941642422609304
4197319,6135292,10016,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,1,27,2,1,0,0,0,0,0,0,0,0,1,0,119.0,4.77912349311153
2106899,2622965,10023,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,1,9,33,2,0,0,0,0,0,0,0,1,0,0,275.0,5.616771097666572
593025,951547,10028,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,1,30,7,1,0,0,0,0,0,0,1,0,0,0,225.0,5.41610040220442
593041,1142172,11215,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,2,30,33,1,0,0,0,0,0,0,0,0,0,1,75.0,4.31748811353631
4000953,20745108,11372,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,20,12,7,0,0,0,0,0,0,0,0,0,1,60.0,4.0943445622221
4662905,6857666,10036,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3,28,1,1,0,0,0,0,0,0,0,0,0,1,150.0,5.0106352940962555
992891,458021,10012,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,3,28,7,2,0,0,0,0,0,0,0,0,0,1,110.0,4.700480365792417
2232038,5957400,11201,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,13,5,1,0,0,0,0,0,0,0,0,0,1,115.0,4.74493212836325
1183472,5814355,11201,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5,12,11,1,0,0,0,0,0,0,0,0,0,1,150.0,5.0106352940962555
986936,5054661,11222,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,3,3,9,1,0,0,0,0,0,0,0,0,0,1,249.0,5.517452896464707
4305218,1329986,11207,Dorm,Shared room,16,2.5,1.0,16.0,Real Bed,1,18,2,28,0,0,0,0,0,1,0,0,0,0,28.0,3.332204510175204
921624,4955560,11211,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,2,27,8,1,0,0,0,0,0,0,1,0,0,0,250.0,5.521460917862246
796637,4196395,11206,Loft,Entire home/apt,4,1.0,1.0,3.0,Real Bed,3,5,6,1,0,0,0,0,0,0,0,0,1,0,150.0,5.0106352940962555
1124321,6165241,11238,Apartment,Private room,3,1.0,1.0,1.0,Pull-out Sofa,1,1,11,1,0,0,0,0,0,0,0,0,0,1,60.0,4.0943445622221
1243883,1486895,10012,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,1,18,64,1,0,0,0,0,0,0,0,0,1,0,145.0,4.976733742420574
4077090,316474,11215,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,13,13,2,0,0,0,0,0,0,0,1,0,0,195.0,5.272999558563747
836147,2672349,10036,Apartment,Entire home/apt,6,1.0,1.0,2.0,Real Bed,1,20,28,2,0,0,0,0,0,0,0,1,0,0,149.0,5.003946305945459
200955,568325,10009,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,21,0,17,1,0,0,0,0,0,0,0,1,0,0,175.0,5.1647859739235145
4663389,22923205,10009,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,4,21,2,2,0,0,0,0,0,0,0,0,0,1,90.0,4.499809670330265
136398,453519,11221,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,3,21,97,2,0,0,0,0,0,0,0,1,0,0,105.0,4.653960350157523
141534,682418,10009,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,4,30,45,1,0,0,0,0,0,0,0,0,0,1,270.0,5.598421958998375
3674800,1329986,11207,Dorm,Shared room,16,3.5,1.0,16.0,Real Bed,1,30,4,28,0,0,0,0,0,0,0,0,1,0,28.0,3.332204510175204
1255760,3890075,10011,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,3,13,1,0,0,0,0,0,0,0,0,0,1,200.0,5.298317366548036
3675003,17146313,10019,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,3,26,4,2,0,0,0,0,0,0,1,0,0,0,230.0,5.438079308923196
3529799,16970334,10012,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,10,4,1,0,0,0,0,0,0,0,0,0,1,135.0,4.90527477843843
5110,7337,10002,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,3,30,1,0,0,0,0,0,0,0,0,1,0,172.0,5.147494476813453
2894412,6083464,10019,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,30,3,3,0,0,0,0,0,0,0,1,0,0,95.0,4.553876891600541
2495858,12774739,11206,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,3,0,2,1,0,0,0,0,0,0,0,0,0,1,69.0,4.23410650459726
273124,1122903,10028,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,7,30,19,2,0,0,0,0,0,0,0,0,0,1,300.0,5.703782474656201
71248,363834,10002,Apartment,Entire home/apt,2,1.0,1.0,1.0,Futon,7,0,18,1,0,0,0,0,0,0,0,0,0,1,95.0,4.553876891600541
4134588,2335873,10025,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3,16,4,4,0,0,0,0,0,1,0,0,0,0,85.0,4.442651256490317
1194066,6525255,10021,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,3,19,30,1,0,0,0,0,0,0,1,0,0,0,190.0,5.247024072160486
765563,4036685,11361,House,Entire home/apt,5,1.5,3.0,3.0,Real Bed,1,30,2,1,0,0,0,0,0,0,0,0,1,0,299.0,5.700443573390687
67397,332189,10026,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,4,30,45,1,0,0,0,0,0,0,0,0,1,0,105.0,4.653960350157523
3479417,1320355,10031,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,2,30,3,2,0,0,0,0,0,0,0,0,1,0,99.0,4.59511985013459
797696,4025188,11211,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,0,29,1,0,0,0,0,0,0,0,0,1,0,65.0,4.174387269895637
1449460,1597141,11249,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,11,3,1,0,0,0,0,0,0,0,0,0,1,190.0,5.247024072160486
407469,2015914,11221,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,3,24,75,6,0,0,0,0,0,0,0,1,0,0,75.0,4.31748811353631
3545163,2120259,11213,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,3,30,3,13,0,0,0,0,0,0,0,0,1,0,95.0,4.553876891600541
669640,3364674,11215,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,2,20,20,2,0,0,0,0,0,0,0,0,0,1,54.0,3.9889840465642745
989324,2267153,10012,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,9,90,3,0,0,0,0,0,0,0,0,0,1,79.0,4.3694478524670215
792728,4014261,10065,Apartment,Entire home/apt,6,1.0,1.0,4.0,Real Bed,1,29,26,3,0,0,0,0,0,0,1,0,0,0,200.0,5.298317366548036
1615083,3329478,10025,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,30,43,1,0,0,0,0,0,0,0,0,1,0,110.0,4.700480365792417
4331707,22490621,10002,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,4,19,1,1,0,0,0,0,1,0,0,0,0,0,85.0,4.442651256490317
2174254,1517723,11238,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4,1,2,2,0,0,0,0,0,1,0,0,0,0,129.0,4.859812404361672
1924317,9922972,11368,House,Private room,4,1.5,1.0,2.0,Real Bed,1,27,58,2,0,0,0,0,0,0,0,0,1,0,65.0,4.174387269895637
1914320,6556741,11238,House,Private room,2,5.0,1.0,2.0,Real Bed,3,30,11,1,0,0,0,0,0,0,0,1,0,0,80.0,4.382026634673881
923980,4970027,11435,Apartment,Entire home/apt,3,1.0,1.0,3.0,Real Bed,2,30,6,2,0,0,0,0,0,1,0,0,0,0,65.0,4.174387269895637
994638,5463167,11217,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,6,18,47,1,0,0,0,0,0,0,0,0,0,1,170.0,5.135798437050262
137635,672898,10065,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,6,19,23,1,0,0,0,0,0,0,0,0,1,0,159.0,5.0689042022202315
820146,2237283,11211,Loft,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,20,12,2,0,0,0,0,0,0,0,0,0,1,145.0,4.976733742420574
3807983,280830,10019,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,8,16,2,0,0,0,0,0,0,0,1,0,0,220.0,5.393627546352362
11931,45324,11434,House,Private room,2,1.0,1.0,1.0,Real Bed,3,22,5,4,0,0,0,0,1,0,0,0,0,0,42.0,3.7376696182833684
2895559,1519446,11205,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,1,0,3,1,0,0,0,0,0,0,0,0,0,1,125.0,4.8283137373023015
3485387,3542701,11211,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,3,13,2,0,0,0,0,0,0,0,0,1,0,200.0,5.298317366548036
3694803,1522706,11206,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,17,17,4,0,0,0,0,0,0,0,1,0,0,50.0,3.912023005428146
662476,3345679,11222,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,6,30,2,1,0,0,0,0,0,0,0,0,1,0,70.0,4.248495242049359
2240449,11442024,10017,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,1,0,19,1,0,0,0,0,1,0,0,0,0,0,90.0,4.499809670330265
4644172,3789132,10009,Apartment,Shared room,2,1.0,1.0,1.0,Airbed,2,9,1,1,0,0,0,0,0,0,1,0,0,0,40.0,3.6888794541139363
755703,3977693,11206,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,7,5,4,1,0,0,0,0,0,0,0,0,0,1,55.0,4.007333185232471
4457654,1480847,11221,Loft,Private room,2,1.5,1.0,1.0,Real Bed,1,0,1,1,0,0,0,0,0,0,0,0,0,1,70.0,4.248495242049359
793986,5415190,11211,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,1,30,18,2,0,0,0,0,0,0,0,0,1,0,299.0,5.700443573390687
1056185,697442,11226,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,12,75,2,0,0,0,0,0,0,0,0,0,1,53.0,3.970291913552122
12561,49271,11217,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4,0,6,1,0,0,0,0,0,0,0,0,0,1,90.0,4.499809670330265
536859,2636754,11249,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,3,0,19,1,0,0,0,0,0,0,0,1,0,0,108.0,4.68213122712422
466402,612551,11238,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,6,3,29,1,0,0,0,0,0,0,0,0,0,1,159.0,5.0689042022202315
3704891,2109296,11215,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,28,11,1,0,0,0,0,0,0,0,0,0,1,85.0,4.442651256490317
4075883,21139607,11105,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,30,2,1,0,0,0,1,0,0,0,0,0,0,75.0,4.31748811353631
1908290,9903274,10011,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,1,21,26,1,0,0,0,0,0,0,0,0,0,1,290.0,5.66988092298052
2367089,12092726,10128,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,29,11,1,0,0,0,0,0,0,0,0,0,1,160.0,5.075173815233827
209378,1031673,11211,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,3,16,71,1,0,0,0,0,0,0,0,0,0,1,175.0,5.1647859739235145
204503,1004393,10023,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,30,12,1,0,0,0,0,0,0,0,0,0,1,240.0,5.480638923341991
532288,683230,10014,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,26,31,2,0,0,0,0,0,0,0,0,1,0,250.0,5.521460917862246
4469455,23188519,11206,House,Private room,2,2.0,1.0,1.0,Real Bed,1,6,3,5,0,0,0,0,0,0,0,0,0,1,70.0,4.248495242049359
801387,3271697,10065,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,4,24,11,1,0,0,0,0,0,0,0,0,0,1,149.0,5.003946305945459
951280,394772,10009,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,2,18,46,1,0,0,0,0,0,0,0,1,0,0,99.0,4.59511985013459
286529,1490833,10025,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,0,32,2,0,0,0,0,0,0,0,0,1,0,99.0,4.59511985013459
537337,2639425,10014,Apartment,Private room,2,2.5,1.0,1.0,Real Bed,1,30,7,1,0,0,0,0,0,0,0,0,0,1,499.0,6.212606095751519
2301963,3654450,11216,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,3,25,13,2,0,0,0,0,0,0,1,0,0,0,80.0,4.382026634673881
2721112,4885037,10128,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,30,3,3,0,0,0,0,0,0,1,0,0,0,130.0,4.867534450455582
4268052,20365907,11368,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,1,30,1,2,0,0,0,0,0,0,1,0,0,0,75.0,4.31748811353631
279533,1215588,11211,Loft,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,30,15,2,0,0,0,0,0,0,0,1,0,0,150.0,5.0106352940962555
1814541,9354678,11106,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,29,5,1,0,0,0,0,0,0,0,0,0,1,100.0,4.605170185988092
2636534,4274857,10002,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,2,5,3,0,0,0,0,0,0,1,0,0,0,120.0,4.787491742782046
904060,4834187,11238,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,1,26,9,1,0,0,0,0,0,0,0,0,1,0,165.0,5.10594547390058
3945374,20445335,10023,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,5,29,9,1,0,0,0,0,0,0,0,0,0,1,195.0,5.272999558563747
3814397,19608202,11207,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,1,30,1,1,0,0,0,0,0,0,1,0,0,0,60.0,4.0943445622221
998215,2058433,11231,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,2,3,1,0,0,0,0,0,0,0,0,0,1,190.0,5.247024072160486
4305751,1329986,11207,Dorm,Shared room,16,2.5,1.0,14.0,Real Bed,1,24,1,28,0,0,0,0,0,0,1,0,0,0,28.0,3.332204510175204
4530421,23487753,10458,Apartment,Entire home/apt,3,1.0,2.0,3.0,Real Bed,1,0,3,2,0,0,0,0,0,0,0,0,0,1,75.0,4.31748811353631
3540370,17820079,10009,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,1,22,26,1,0,0,0,0,0,0,0,0,1,0,135.0,4.90527477843843
270756,1417227,10001,Loft,Private room,3,1.0,1.0,1.0,Real Bed,1,22,85,2,0,0,0,0,0,0,0,0,1,0,95.0,4.553876891600541
996607,561156,10019,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3,23,62,2,0,0,0,0,0,0,0,1,0,0,75.0,4.31748811353631
2842960,9144166,10128,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,7,0,1,2,1,0,0,0,0,0,0,0,0,0,250.0,5.521460917862246
3442218,17347851,10035,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,4,30,7,1,0,0,0,0,0,0,0,0,0,1,140.0,4.941642422609304
1541206,8214404,10003,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,0,6,1,0,0,0,0,0,0,0,0,0,1,400.0,5.991464547107982
880424,3549531,11226,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,5,30,7,1,0,0,0,0,0,0,0,0,1,0,58.0,4.060443010546419
1702694,7614595,11106,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,7,30,1,2,0,0,0,0,0,0,0,0,0,1,84.0,4.430816798843313
2187682,9407785,10024,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,3,27,20,2,0,0,0,0,0,0,0,0,0,1,160.0,5.075173815233827
992508,4714927,10029,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,15,6,2,0,0,0,0,0,0,0,0,1,0,80.0,4.382026634673881
4187564,21725012,11102,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,30,1,1,0,0,0,0,0,0,0,0,0,1,120.0,4.787491742782046
4294352,3615390,10011,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,0,2,1,0,0,0,0,0,0,0,0,0,1,175.0,5.1647859739235145
4538059,23085666,10025,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,2,21,2,1,0,0,0,0,0,0,1,0,0,0,99.0,4.59511985013459
2464783,8750433,10016,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,11,17,3,0,0,0,0,0,0,0,0,1,0,129.0,4.859812404361672
4234332,21958962,11203,Apartment,Entire home/apt,5,1.0,1.0,1.0,Real Bed,1,30,2,1,0,0,0,0,0,0,0,0,1,0,131.0,4.875197323201151
165795,790401,11201,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,1,0,9,1,0,0,0,0,0,0,0,0,1,0,135.0,4.90527477843843
4401207,17670704,10027,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,2,0,1,1,0,0,0,0,0,0,0,0,0,1,119.0,4.77912349311153
1654713,5556571,11206,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,1,30,10,1,0,0,0,0,0,0,0,0,1,0,58.0,4.060443010546419
746393,3916340,10035,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,7,29,27,1,0,0,0,0,0,0,0,0,0,1,250.0,5.521460917862246
4758917,115773,10002,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,30,1,1,0,0,0,0,0,0,0,0,0,1,99.0,4.59511985013459
4120182,21228368,11375,Villa,Private room,2,1.0,1.0,1.0,Real Bed,1,27,1,5,0,0,0,0,0,0,1,0,0,0,80.0,4.382026634673881
3782016,7677293,11206,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,26,13,1,0,0,0,0,0,0,0,0,0,1,70.0,4.248495242049359
1327369,4687663,11217,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,3,30,2,1,0,0,0,0,0,0,0,0,0,1,260.0,5.560681631015528
2067161,10573131,10027,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,4,25,4,1,0,0,0,0,0,0,1,0,0,0,159.0,5.0689042022202315
1931855,10000259,11230,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,7,5,14,1,0,0,0,0,0,0,0,0,0,1,109.0,4.6913478822291435
3448306,14170422,11225,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,28,9,3,0,0,0,0,0,0,0,0,0,1,60.0,4.0943445622221
821506,1772509,11231,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3,0,4,1,0,0,0,0,0,0,0,0,1,0,120.0,4.787491742782046
1023526,4438831,10009,Apartment,Entire home/apt,7,1.0,2.0,3.0,Real Bed,2,0,14,1,0,0,0,0,0,0,0,0,0,1,295.0,5.68697535633982
4407646,22879649,11106,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,6,2,2,0,0,0,0,0,0,0,0,0,1,50.0,3.912023005428146
3433656,3542701,11211,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,30,6,2,0,0,0,0,0,0,0,0,0,1,90.0,4.499809670330265
1557778,676810,10040,Apartment,Private room,2,1.0,1.0,1.0,Airbed,1,30,16,1,0,0,0,0,0,0,0,0,0,1,60.0,4.0943445622221
934380,1502411,11215,Apartment,Entire home/apt,5,2.0,3.0,3.0,Real Bed,3,30,5,1,0,0,0,0,0,0,1,0,0,0,295.0,5.68697535633982
2400010,1177497,11205,House,Private room,2,1.0,1.0,1.0,Real Bed,1,30,1,9,0,0,0,0,0,0,0,0,0,1,329.0,5.796057750765372
892704,4746193,11221,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,2,26,55,1,0,0,0,0,0,0,0,1,0,0,130.0,4.867534450455582
4070025,21110000,11201,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,2,24,17,1,0,0,0,0,0,0,0,0,0,1,250.0,5.521460917862246
1844557,4810767,10002,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,1,1,8,3,0,0,0,0,0,0,1,0,0,0,99.0,4.59511985013459
1720971,9072037,11106,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,1,3,11,1,0,0,0,0,0,0,0,1,0,0,95.0,4.553876891600541
4276955,4133556,11205,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,30,1,1,0,0,0,0,0,0,1,0,0,0,86.0,4.454347296253507
312104,1118227,11206,Loft,Entire home/apt,4,1.0,2.0,2.0,Real Bed,7,26,20,1,0,0,0,0,0,0,0,0,0,1,150.0,5.0106352940962555
669137,2384320,10024,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5,0,57,1,0,0,0,0,0,0,0,0,1,0,175.0,5.1647859739235145
148259,716064,11211,Loft,Entire home/apt,6,1.0,3.0,3.0,Real Bed,3,30,12,1,0,0,0,0,0,0,0,0,0,1,425.0,6.052089168924417
4613740,647714,10002,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,2,29,2,1,0,0,0,0,0,0,0,0,0,1,200.0,5.298317366548036
4277056,22203567,10021,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,1,28,1,2,0,0,0,0,0,0,0,0,0,1,300.0,5.703782474656201
789302,1119998,10014,Apartment,Entire home/apt,4,1.5,1.0,1.0,Real Bed,3,30,5,1,0,0,0,0,0,0,0,0,0,1,395.0,5.978885764901122
1237137,6745355,10024,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,15,3,1,0,0,0,0,0,0,0,1,0,0,200.0,5.298317366548036
222913,1157620,10002,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,2,25,84,1,0,0,0,0,0,0,0,0,0,1,210.0,5.3471075307174685
836618,4372677,10075,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,30,10,3,0,0,0,0,0,0,0,0,1,0,125.0,4.8283137373023015
3827341,18935350,11249,Loft,Private room,3,1.0,1.0,2.0,Real Bed,4,29,5,2,0,0,0,0,0,0,1,0,0,0,72.0,4.276666119016055
705588,1685422,10019,Apartment,Private room,4,2.0,1.0,3.0,Real Bed,1,5,2,3,0,0,0,0,0,0,0,0,0,1,349.0,5.855071922202427
541735,2662404,11101,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,3,25,114,1,0,0,0,0,0,0,0,0,0,1,179.0,5.187385805840755
3434377,15194091,10002,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,10,6,1,0,0,0,0,0,0,0,0,1,0,149.0,5.003946305945459
476260,46719,11231,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,3,30,4,1,0,0,0,0,0,0,0,0,0,1,250.0,5.521460917862246
756928,1358245,11238,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,0,12,1,0,0,0,0,0,0,0,0,1,0,120.0,4.787491742782046
494814,2444347,10011,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,30,3,1,0,0,0,0,0,0,0,0,0,1,499.0,6.212606095751519
2141682,7316382,11225,Apartment,Entire home/apt,7,1.0,3.0,6.0,Real Bed,2,29,51,3,0,0,0,0,0,0,0,1,0,0,139.0,4.9344739331306915
672924,2437336,11222,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,30,11,1,0,0,0,0,0,0,0,0,0,1,150.0,5.0106352940962555
2713679,13887067,11249,Apartment,Entire home/apt,3,2.0,2.0,2.0,Real Bed,1,24,8,1,0,0,0,0,0,0,0,0,1,0,350.0,5.857933154483459
